,adview
6568,2.6317916
6569,1934.9624
6570,18.860657
6571,2260.263
6572,2029.3425
6573,2232.6392
6574,1209.2566
6575,2645.142
6576,1655.0938
6577,2457.7034
6578,2563.323
6579,2514.626
6580,2014.2856
6581,2374.8005
6582,1179.8118
6583,1448.8236
6584,2368.5225
6585,2423.7795
6586,1960.8345
6587,420.32773
6588,1232.0658
6589,1388.8284
6590,1040.2382
6591,2456.9727
6592,2.6317916
6593,2497.7827
6594,2062.371
6595,2537.571
6596,2642.8064
6597,2526.7664
6598,483.67453
6599,2250.372
6600,1241.7247
6601,2562.812
6602,2.6317916
6603,1303.3844
6604,1690.7988
6605,1514.0212
6606,1893.3206
6607,1185.6903
6608,1985.2573
6609,339.54953
6610,2615.4463
6611,2033.7
6612,2702.3164
6613,2218.3528
6614,1992.7251
6615,2026.1179
6616,1999.6616
6617,1036.8618
6618,2362.3047
6619,681.2326
6620,1454.9025
6621,547.5448
6622,2511.9983
6623,673.1623
6624,485.51157
6625,2078.6836
6626,2062.1184
6627,2712.7612
6628,2184.462
6629,2439.5422
6630,1179.1858
6631,2577.814
6632,1156.3246
6633,1766.1313
6634,2188.065
6635,2379.483
6636,1777.5408
6637,1987.9376
6638,2323.4607
6639,2.6317916
6640,950.7703
6641,2332.216
6642,1400.6919
6643,2418.9766
6644,2299.1409
6645,2509.279
6646,2096.5393
6647,2418.8518
6648,2436.5574
6649,1249.5247
6650,2251.3794
6651,1146.0339
6652,2813.5615
6653,2534.9033
6654,1668.0605
6655,533.7216
6656,1092.5532
6657,1992.5066
6658,2546.7593
6659,2299.3271
6660,1609.9451
6661,1479.2993
6662,1093.6782
6663,2063.4963
6664,2634.8096
6665,327.0141
6666,2091.9385
6667,2307.1377
6668,407.38977
6669,1847.6647
6670,1118.3195
6671,788.5722
6672,2110.4355
6673,814.8946
6674,2377.9062
6675,2123.6943
6676,2540.9304
6677,1860.8114
6678,1604.0388
6679,1971.6371
6680,869.00714
6681,2385.307
6682,2754.3047
6683,1951.1445
6684,2675.9822
6685,2271.343
6686,2669.1606
6687,428.86996
6688,2360.1428
6689,2187.2024
6690,2390.3623
6691,1352.2214
6692,974.5966
6693,1871.9567
6694,1026.0568
6695,2101.9185
6696,1735.5419
6697,1308.7548
6698,2372.0098
6699,1404.1467
6700,2339.6226
6701,2480.4924
6702,1879.6053
6703,2370.481
6704,2217.1338
6705,1146.2854
6706,1423.4133
6707,1989.3553
6708,2333.7825
6709,2410.1577
6710,1140.8821
6711,619.13696
6712,327.6229
6713,574.7671
6714,1636.204
6715,2733.6328
6716,2211.312
6717,1941.4117
6718,2373.2747
6719,1753.3452
6720,1919.9493
6721,2055.014
6722,1311.6847
6723,1079.6918
6724,1031.2622
6725,1711.8196
6726,300.58008
6727,1818.5737
6728,1677.6821
6729,2145.1008
6730,2514.5251
6731,1246.7571
6732,890.67535
6733,140.9858
6734,2201.5908
6735,1542.5986
6736,953.6974
6737,2197.6484
6738,1784.7795
6739,2268.2397
6740,1209.1162
6741,1210.8801
6742,1649.1841
6743,1334.1761
6744,1819.0728
6745,2363.1758
6746,2351.134
6747,1283.5208
6748,2517.4873
6749,966.1886
6750,2434.4849
6751,2634.0776
6752,2092.2307
6753,1893.4604
6754,1424.1239
6755,2211.2307
6756,2.6317916
6757,1328.9495
6758,2.6317916
6759,553.3677
6760,963.1956
6761,1030.348
6762,2470.301
6763,2028.6527
6764,1993.9102
6765,2.6317916
6766,572.0195
6767,2774.4453
6768,1733.71
6769,2191.1733
6770,2687.6196
6771,810.8399
6772,365.95938
6773,2293.1277
6774,1959.584
6775,2188.417
6776,607.1089
6777,1117.5581
6778,1888.9194
6779,673.724
6780,2177.9556
6781,2529.3835
6782,340.76978
6783,2346.4873
6784,793.7952
6785,1805.363
6786,2427.6707
6787,1423.4729
6788,972.2492
6789,2399.0303
6790,2435.976
6791,1873.8262
6792,2754.1538
6793,2405.2856
6794,1762.4126
6795,432.30942
6796,2.6317916
6797,1448.4441
6798,2511.9966
6799,501.12256
6800,2582.8972
6801,2492.487
6802,1708.7068
6803,1981.9579
6804,764.18353
6805,2.6317916
6806,2368.1082
6807,2266.191
6808,1107.2932
6809,2364.4146
6810,894.27545
6811,2222.0063
6812,2069.394
6813,815.1091
6814,2687.555
6815,2589.0244
6816,998.27606
6817,564.0208
6818,1155.5133
6819,2737.7893
6820,2254.75
6821,2.6317916
6822,2494.721
6823,2269.7104
6824,2458.729
6825,2265.194
6826,1933.455
6827,1443.627
6828,752.6728
6829,777.26874
6830,814.30035
6831,2700.3425
6832,1437.3223
6833,146.72179
6834,1591.6979
6835,1825.1293
6836,2.6317916
6837,1880.487
6838,2267.397
6839,1411.6072
6840,1423.3894
6841,468.883
6842,1031.3357
6843,1901.7017
6844,942.7477
6845,1166.887
6846,1937.6018
6847,1152.1122
6848,2653.598
6849,2409.2654
6850,1242.3634
6851,2.6317916
6852,1816.9384
6853,2041.8666
6854,991.4439
6855,1898.0571
6856,1098.5846
6857,1202.1101
6858,1467.6141
6859,548.23553
6860,1143.8314
6861,1603.241
6862,724.19305
6863,2363.3462
6864,1806.8865
6865,2321.0447
6866,2580.3286
6867,2090.0125
6868,557.86224
6869,1411.1538
6870,2689.8242
6871,937.94684
6872,1215.8086
6873,2351.5327
6874,732.0693
6875,1244.0704
6876,2408.459
6877,847.67975
6878,1769.0804
6879,2933.583
6880,523.1717
6881,1924.502
6882,663.941
6883,702.7935
6884,1272.9346
6885,676.8817
6886,1014.0068
6887,1616.6067
6888,1225.7639
6889,1355.3899
6890,1015.3361
6891,2222.1038
6892,1969.7712
6893,2502.954
6894,1388.0137
6895,936.727
6896,1982.7825
6897,1296.5891
6898,2388.076
6899,2.6317916
6900,1186.3585
6901,1239.4702
6902,1201.0098
6903,930.0134
6904,1317.0813
6905,1107.8235
6906,2509.5547
6907,2842.1492
6908,2564.3682
6909,1865.2478
6910,527.3951
6911,2481.5747
6912,2231.0898
6913,1553.8889
6914,882.845
6915,1923.2333
6916,2317.0625
6917,1059.96
6918,1329.294
6919,2325.914
6920,1536.3639
6921,2530.761
6922,2676.9868
6923,2157.5347
6924,2512.139
6925,2453.6729
6926,2.6317916
6927,295.1036
6928,726.03314
6929,2493.495
6930,916.60223
6931,1638.1528
6932,1441.005
6933,2510.7068
6934,783.5176
6935,2208.0806
6936,652.7926
6937,2568.5298
6938,2430.5137
6939,2109.3765
6940,2019.2544
6941,2149.5654
6942,2187.6814
6943,2482.4167
6944,1424.7854
6945,1861.0044
6946,858.86633
6947,104.31533
6948,2296.823
6949,2573.0105
6950,2375.3442
6951,574.23596
6952,1596.4651
6953,480.683
6954,2611.788
6955,1908.7739
6956,318.17813
6957,699.2751
6958,2598.557
6959,734.5922
6960,2339.7788
6961,2523.315
6962,690.3677
6963,2631.2998
6964,2164.2783
6965,1101.4271
6966,2580.1123
6967,2309.0679
6968,1153.7668
6969,1984.5037
6970,747.8985
6971,1446.8492
6972,2395.5771
6973,690.0133
6974,857.10187
6975,980.2061
6976,1387.9315
6977,2.6317916
6978,1660.041
6979,2284.471
6980,557.981
6981,297.07578
6982,1416.8076
6983,2203.416
6984,2558.0845
6985,1665.5824
6986,1530.0288
6987,1443.9305
6988,942.93536
6989,1090.5009
6990,1126.3317
6991,1119.8032
6992,2463.5825
6993,2917.3
6994,659.4926
6995,2133.0015
6996,2152.8174
6997,1832.5
6998,1417.4202
6999,2389.375
7000,2091.3643
7001,1603.592
7002,1104.1611
7003,1107.6031
7004,2527.483
7005,2276.0813
7006,1027.5333
7007,739.1032
7008,2282.0493
7009,2538.2864
7010,2653.2273
7011,2151.4873
7012,2271.2893
7013,1797.1027
7014,2433.9524
7015,2423.6587
7016,2262.131
7017,2.6317916
7018,2321.0996
7019,2884.8257
7020,1038.0149
7021,2252.1882
7022,2489.9214
7023,2348.9429
7024,940.2034
7025,2129.6045
7026,2099.2559
7027,2090.6172
7028,1818.2236
7029,1620.5825
7030,2283.8406
7031,1835.2771
7032,505.68558
7033,2360.8086
7034,960.3255
7035,1107.4528
7036,2016.7893
7037,2.6317916
7038,2565.426
7039,2351.5908
7040,2536.1768
7041,2.6317916
7042,1447.4211
7043,479.2627
7044,1643.8792
7045,861.5567
7046,1336.3337
7047,2506.0244
7048,2568.476
7049,785.60284
7050,2631.2634
7051,854.5057
7052,1121.293
7053,1700.7755
7054,2390.4626
7055,256.81012
7056,2062.992
7057,2539.53
7058,837.23724
7059,2399.2969
7060,2343.1719
7061,1884.3359
7062,1767.6305
7063,2491.841
7064,1688.1665
7065,1391.1068
7066,2404.1382
7067,1498.5511
7068,1421.4309
7069,501.51047
7070,2085.256
7071,2235.4272
7072,2429.3345
7073,1278.6697
7074,850.8081
7075,2379.8062
7076,2111.7559
7077,2176.6528
7078,999.4976
7079,2423.919
7080,1017.4174
7081,1214.7931
7082,990.3503
7083,2089.3135
7084,1285.3806
7085,1983.4137
7086,2492.081
7087,1677.3235
7088,2205.857
7089,627.65
7090,2600.0046
7091,2480.2842
7092,2628.7397
7093,1164.4902
7094,1248.6718
7095,540.00836
7096,1251.9781
7097,2712.5554
7098,1596.0306
7099,1955.6765
7100,1424.9165
7101,2490.1284
7102,567.28455
7103,1698.0836
7104,1359.9485
7105,2488.36
7106,833.35736
7107,2238.893
7108,1265.9865
7109,2261.0483
7110,195.40092
7111,2110.937
7112,1594.6304
7113,2416.6616
7114,445.53702
7115,2.6317916
7116,2542.6313
7117,2428.9902
7118,2568.226
7119,1085.6683
7120,2079.106
7121,1664.7177
7122,25.004618
7123,544.26764
7124,1065.5576
7125,2555.7195
7126,2155.743
7127,952.4854
7128,946.539
7129,2699.7175
7130,1037.1854
7131,2528.218
7132,1355.0927
7133,1114.0713
7134,931.76227
7135,2284.3152
7136,1325.2468
7137,835.725
7138,2190.1875
7139,1448.1293
7140,1862.106
7141,2676.4768
7142,408.52557
7143,620.6519
7144,815.4122
7145,1481.7881
7146,1733.7852
7147,1951.0298
7148,2469.4626
7149,2255.2034
7150,2428.571
7151,2321.9653
7152,665.8996
7153,2515.8477
7154,999.7002
7155,341.3656
7156,1278.7054
7157,2017.1223
7158,1105.4365
7159,1145.9618
7160,1316.6296
7161,721.4041
7162,2333.1758
7163,2532.836
7164,2183.3088
7165,2.6317916
7166,1640.531
7167,2087.5566
7168,1371.8695
7169,2534.8936
7170,2513.0693
7171,1795.3181
7172,2308.3252
7173,2301.748
7174,2205.5823
7175,1725.7063
7176,860.5873
7177,1964.238
7178,2534.8354
7179,2047.6761
7180,1778.2675
7181,2342.8582
7182,974.75275
7183,2476.7163
7184,1862.3546
7185,2.6317916
7186,2332.1985
7187,1640.2461
7188,1547.5315
7189,2664.5579
7190,1839.3854
7191,2.6317916
7192,2.6317916
7193,1502.1052
7194,2.6317916
7195,1496.8076
7196,1916.3658
7197,1046.8252
7198,759.3577
7199,1166.0814
7200,2066.3328
7201,1838.2136
7202,2405.0664
7203,2389.712
7204,145.1705
7205,993.5608
7206,1177.9788
7207,1882.676
7208,1415.9159
7209,2033.7899
7210,2509.526
7211,2059.9285
7212,1328.1592
7213,2.6317916
7214,2498.1255
7215,2343.366
7216,685.9068
7217,562.71155
7218,1525.6875
7219,1007.5285
7220,952.24835
7221,1193.9731
7222,2556.5996
7223,1361.5167
7224,1144.451
7225,1362.618
7226,2705.2075
7227,2209.9414
7228,2274.0005
7229,2463.641
7230,2156.867
7231,2214.1606
7232,800.65643
7233,1533.4773
7234,1343.3556
7235,2115.1777
7236,2569.4888
7237,2.6317916
7238,1454.6631
7239,1192.7106
7240,2293.3362
7241,1198.363
7242,2056.729
7243,2024.0077
7244,1446.0931
7245,2252.6814
7246,1441.4794
7247,2188.587
7248,1259.8956
7249,2146.4314
7250,2004.0695
7251,1038.7599
7252,1656.0525
7253,1449.2256
7254,1372.5426
7255,1809.5803
7256,1231.8584
7257,45.060547
7258,2509.29
7259,641.1272
7260,2535.309
7261,2307.7637
7262,2189.329
7263,1758.0876
7264,2434.3523
7265,2328.7915
7266,540.62646
7267,849.2373
7268,1471.0024
7269,2717.828
7270,1876.406
7271,2076.8716
7272,678.2276
7273,1890.6499
7274,2435.9592
7275,1457.6127
7276,2310.5945
7277,2471.706
7278,613.81
7279,2042.242
7280,2171.6646
7281,1112.6399
7282,529.28595
7283,2104.3843
7284,1580.7719
7285,2219.8164
7286,2669.9385
7287,823.95416
7288,2477.708
7289,1230.5055
7290,1046.3896
7291,1011.3261
7292,1112.3724
7293,1739.886
7294,1464.4648
7295,2564.6287
7296,2451.9756
7297,2386.9587
7298,2301.5427
7299,556.91766
7300,2.6317916
7301,2145.207
7302,2587.6528
7303,1361.562
7304,540.0628
7305,2498.5674
7306,1263.9956
7307,2002.7991
7308,2.6317916
7309,1005.618
7310,753.19147
7311,2226.268
7312,2003.9727
7313,685.33875
7314,2136.6172
7315,1570.3315
7316,1004.28766
7317,2131.6128
7318,1397.0159
7319,2599.7627
7320,693.8312
7321,931.3802
7322,2035.881
7323,1240.1345
7324,1324.1019
7325,469.65836
7326,169.34853
7327,2486.0984
7328,1128.6476
7329,2556.606
7330,2436.975
7331,2.6317916
7332,1192.2664
7333,2481.7307
7334,1468.1243
7335,2054.4321
7336,558.0455
7337,814.59607
7338,2389.0667
7339,2534.0876
7340,1461.7515
7341,2.6317916
7342,1926.2699
7343,2458.845
7344,2661.5854
7345,1959.2808
7346,2092.3687
7347,2.6317916
7348,2436.2786
7349,2355.195
7350,1116.8909
7351,2.6317916
7352,2339.6016
7353,1983.846
7354,1611.5723
7355,2123.0483
7356,2512.6948
7357,647.8863
7358,2147.5964
7359,2190.0493
7360,1457.3553
7361,556.79584
7362,1472.8999
7363,1640.1475
7364,2278.4749
7365,1841.803
7366,2607.6592
7367,466.4386
7368,2643.9395
7369,1592.7617
7370,1812.2668
7371,2181.3787
7372,2466.2034
7373,1863.3055
7374,2168.8728
7375,888.222
7376,2517.8267
7377,2154.9995
7378,724.20306
7379,629.2749
7380,488.75937
7381,1684.4329
7382,1933.8909
7383,2410.0056
7384,734.5826
7385,2586.924
7386,882.4319
7387,2641.9368
7388,1085.3943
7389,2287.8906
7390,1527.3416
7391,1933.1494
7392,1692.9615
7393,2056.4297
7394,2343.6396
7395,1484.6443
7396,904.4456
7397,2352.755
7398,2633.032
7399,614.3124
7400,2208.4595
7401,2235.9941
7402,2210.837
7403,2045.0781
7404,2552.8206
7405,1778.5848
7406,2471.936
7407,1074.6741
7408,1960.652
7409,1725.4373
7410,1675.966
7411,1486.7754
7412,2.6317916
7413,2245.6072
7414,2302.7422
7415,1373.739
7416,1430.7568
7417,1178.4208
7418,2295.6414
7419,1266.0715
7420,1396.4194
7421,2222.4
7422,2375.5198
7423,2337.8135
7424,1911.2534
7425,2495.33
7426,2090.4915
7427,2424.828
7428,687.5793
7429,1098.9755
7430,545.28827
7431,2402.191
7432,2305.102
7433,2006.5906
7434,2191.2095
7435,2421.604
7436,1525.5851
7437,1838.5725
7438,1483.2426
7439,1048.1881
7440,1484.1685
7441,1611.5382
7442,1853.4692
7443,704.201
7444,1143.81
7445,1542.0807
7446,372.86185
7447,2257.4624
7448,1562.4927
7449,1428.1998
7450,915.34503
7451,2486.6484
7452,2043.497
7453,761.471
7454,2.6317916
7455,2311.7048
7456,2434.7612
7457,1898.3116
7458,849.59344
7459,718.52875
7460,2362.4277
7461,1893.6897
7462,739.88446
7463,1359.2455
7464,461.13553
7465,1995.2262
7466,1368.5536
7467,2728.8162
7468,1651.0784
7469,1458.9785
7470,1692.439
7471,954.15814
7472,2502.1724
7473,2114.351
7474,638.8421
7475,889.4827
7476,1305.8494
7477,1983.1277
7478,1435.6743
7479,1370.4275
7480,1130.2162
7481,2606.7366
7482,1657.3518
7483,2686.3252
7484,2557.1296
7485,596.01654
7486,2408.9294
7487,1439.8038
7488,1062.1731
7489,593.0483
7490,1731.5249
7491,2.6317916
7492,2555.2197
7493,2508.9404
7494,2299.5781
7495,1831.1934
7496,774.0638
7497,2.6317916
7498,2493.4124
7499,994.0541
7500,1274.6532
7501,1396.8376
7502,2803.0854
7503,2147.3628
7504,773.2332
7505,1000.4705
7506,1170.59
7507,1351.9215
7508,1561.273
7509,2372.4143
7510,476.0189
7511,2351.8716
7512,1581.1729
7513,2441.9966
7514,2149.8982
7515,2215.173
7516,783.52264
7517,480.59958
7518,1164.3032
7519,1132.197
7520,742.1397
7521,1705.7422
7522,2429.1614
7523,2738.4165
7524,1315.497
7525,1299.3077
7526,2549.684
7527,1192.6597
7528,1414.5046
7529,1227.6901
7530,2154.8755
7531,2042.5902
7532,232.55696
7533,1523.7773
7534,2502.162
7535,2460.0906
7536,2261.123
7537,1996.7734
7538,1749.2616
7539,2381.6526
7540,1601.7094
7541,2704.2031
7542,569.159
7543,1234.1091
7544,2363.2664
7545,2249.9268
7546,2424.4504
7547,950.21454
7548,943.8697
7549,2456.3638
7550,2051.7874
7551,1531.813
7552,1335.3379
7553,1117.8608
7554,1756.7308
7555,1378.566
7556,2391.6406
7557,2411.1956
7558,2283.1416
7559,2133.2905
7560,2270.0925
7561,1365.468
7562,1420.5508
7563,903.17914
7564,1203.9554
7565,2188.59
7566,669.3744
7567,2450.6255
7568,730.69965
7569,2498.2576
7570,2396.7693
7571,1055.9873
7572,1088.1272
7573,1896.2666
7574,1131.0946
7575,2418.4055
7576,2379.6272
7577,152.29666
7578,2669.1387
7579,21.40162
7580,451.4353
7581,1705.0297
7582,2507.007
7583,1395.9541
7584,2560.6162
7585,1250.7366
7586,2709.7483
7587,2358.7234
7588,2.6317916
7589,2101.5747
7590,1881.0618
7591,1592.0878
7592,1344.8639
7593,872.2
7594,1166.611
7595,2.6317916
7596,2417.2566
7597,2552.6992
7598,1438.6454
7599,1598.3484
7600,1641.6982
7601,1834.4883
7602,1586.2612
7603,537.57434
7604,2326.5679
7605,2082.377
7606,1026.4287
7607,1416.8077
7608,2345.4053
7609,2373.904
7610,1033.6038
7611,2786.772
7612,2082.3577
7613,612.42816
7614,2325.289
7615,2571.1172
7616,1783.3423
7617,2.6317916
7618,2583.329
7619,2401.457
7620,1839.916
7621,2562.1372
7622,2295.182
7623,1107.1718
7624,2648.534
7625,2551.629
7626,2293.592
7627,802.90924
7628,2212.2168
7629,2381.082
7630,2442.332
7631,1642.928
7632,32.85335
7633,774.2167
7634,1440.7775
7635,2455.396
7636,1200.9801
7637,2.6317916
7638,2497.2932
7639,1353.2153
7640,2542.4275
7641,1114.4042
7642,2282.1057
7643,1416.31
7644,1933.3818
7645,1308.9519
7646,952.79083
7647,1144.3325
7648,1935.7909
7649,2314.4556
7650,2353.1282
7651,2470.189
7652,2267.8271
7653,1001.8304
7654,1044.0193
7655,2441.4473
7656,2575.3315
7657,1017.7668
7658,989.7155
7659,2.6317916
7660,599.7073
7661,2615.8728
7662,1276.9464
7663,1174.1229
7664,75.57327
7665,2455.077
7666,2080.5781
7667,2.6317916
7668,1895.7705
7669,1037.0245
7670,389.8209
7671,1937.9597
7672,2249.7937
7673,1130.2125
7674,567.9657
7675,2.6317916
7676,756.73175
7677,557.3868
7678,691.05005
7679,939.97314
7680,2.6317916
7681,2530.5486
7682,1375.7212
7683,2377.253
7684,2.6317916
7685,2271.503
7686,2646.6233
7687,1203.6421
7688,762.2447
7689,2574.7524
7690,2011.69
7691,3185.849
7692,2319.9414
7693,2188.1042
7694,222.59608
7695,587.207
7696,1250.7295
7697,710.73926
7698,1716.9933
7699,1989.9067
7700,469.10605
7701,623.4049
7702,2098.1545
7703,635.6147
7704,2001.4451
7705,2217.6787
7706,1797.9912
7707,2702.6792
7708,2256.4197
7709,1678.1499
7710,2306.4092
7711,2016.7775
7712,1207.661
7713,1168.2235
7714,1388.5364
7715,1282.9579
7716,1258.1525
7717,930.76654
7718,1170.8025
7719,1270.8385
7720,2001.3347
7721,475.3691
7722,1979.3224
7723,2460.9517
7724,1260.2659
7725,2390.0938
7726,1473.8168
7727,1213.6355
7728,326.70242
7729,2516.2786
7730,2597.559
7731,2086.6685
7732,2353.079
7733,416.2797
7734,1929.133
7735,2468.1802
7736,1186.16
7737,1551.3813
7738,1071.1418
7739,148.44846
7740,2462.2498
7741,2202.646
7742,2535.8428
7743,2055.0105
7744,1868.5332
7745,1476.2336
7746,132.55035
7747,2466.4048
7748,2673.8477
7749,2394.203
7750,2038.3511
7751,2543.7305
7752,1099.6185
7753,2352.0579
7754,1668.4116
7755,2417.9336
7756,384.04712
7757,2.6317916
7758,1114.2083
7759,1320.1971
7760,767.40063
7761,2302.1206
7762,1731.6013
7763,2554.4653
7764,1386.6227
7765,2393.891
7766,2298.582
7767,2198.2097
7768,2180.2505
7769,1169.4121
7770,1169.4084
7771,988.3907
7772,737.2031
7773,1396.6982
7774,2530.8708
7775,2229.5513
7776,1326.3623
7777,1700.1335
7778,2081.9067
7779,1014.4948
7780,2454.3225
7781,2522.0398
7782,2406.3364
7783,960.4699
7784,2082.8533
7785,684.79144
7786,1032.7136
7787,1916.3818
7788,591.1197
7789,504.39328
7790,1876.3329
7791,1164.2174
7792,169.37709
7793,1624.4856
7794,1880.7314
7795,1217.6
7796,2581.729
7797,2543.84
7798,1863.5896
7799,1210.3254
7800,2564.7634
7801,1564.1666
7802,749.49835
7803,2433.0466
7804,2629.8281
7805,1975.9636
7806,2210.1484
7807,678.16223
7808,2299.9258
7809,2466.2207
7810,1343.0454
7811,377.94174
7812,2367.9058
7813,2.6317916
7814,1226.0315
7815,881.2176
7816,2265.852
7817,2121.6697
7818,1122.5796
7819,2459.7776
7820,253.4174
7821,1236.92
7822,2819.143
7823,1757.3298
7824,2283.3115
7825,2482.5361
7826,2424.7642
7827,2676.7244
7828,755.0068
7829,1043.9178
7830,2398.876
7831,2291.428
7832,1537.3062
7833,2043.604
7834,2130.6318
7835,2397.7632
7836,2364.81
7837,2497.02
7838,2067.9824
7839,627.6481
7840,1264.8301
7841,1577.3074
7842,829.415
7843,2333.0037
7844,555.5906
7845,2305.463
7846,2027.2937
7847,2375.2761
7848,2040.4126
7849,771.58826
7850,1839.7712
7851,1624.4673
7852,670.62665
7853,2131.048
7854,1104.7517
7855,1675.9524
7856,2446.0298
7857,1330.1345
7858,1579.9017
7859,1061.7477
7860,2236.187
7861,918.2916
7862,2471.5256
7863,955.3614
7864,1514.2317
7865,2539.9565
7866,2112.2126
7867,724.019
7868,2327.7747
7869,1163.2975
7870,507.1419
7871,1782.4578
7872,2662.015
7873,152.7744
7874,1178.5752
7875,962.70636
7876,1122.7656
7877,2053.59
7878,2316.1765
7879,2369.5889
7880,552.0623
7881,1924.7892
7882,1067.062
7883,1978.3516
7884,395.4561
7885,2323.7375
7886,1719.8264
7887,1431.9017
7888,2327.4192
7889,2471.7744
7890,1214.3654
7891,2432.4004
7892,2244.6426
7893,1701.5535
7894,285.38736
7895,2375.963
7896,2472.4526
7897,1996.6633
7898,672.0324
7899,2419.6328
7900,1879.8835
7901,1912.1008
7902,2335.5308
7903,2331.5942
7904,2661.4846
7905,2337.7466
7906,889.6607
7907,2.6317916
7908,2578.2346
7909,2540.754
7910,562.12775
7911,1239.0376
7912,1995.1445
7913,2616.5771
7914,924.7899
7915,1939.8982
7916,2452.076
7917,1178.7253
7918,2467.683
7919,2057.5894
7920,2288.3716
7921,2117.7134
7922,1619.5426
7923,853.17474
7924,2240.4226
7925,1550.8616
7926,2194.8503
7927,2450.7715
7928,2638.0237
7929,1451.0391
7930,2684.4688
7931,2045.4385
7932,2569.0518
7933,559.9843
7934,1199.3477
7935,1684.1821
7936,1817.2532
7937,228.78114
7938,2055.3765
7939,2050.4788
7940,2458.411
7941,2366.0396
7942,291.71927
7943,2430.5586
7944,1269.4508
7945,643.2818
7946,1446.3846
7947,2405.231
7948,2160.0742
7949,1814.4827
7950,1858.5188
7951,786.5899
7952,1707.1296
7953,1838.7065
7954,2451.3787
7955,2284.7805
7956,638.1727
7957,1039.3195
7958,503.3048
7959,500.4517
7960,1594.4993
7961,2157.2544
7962,1944.1842
7963,1856.4302
7964,2150.9866
7965,1301.2847
7966,552.91364
7967,671.59564
7968,644.5603
7969,1256.423
7970,2383.6118
7971,2595.2822
7972,1572.2268
7973,1383.0469
7974,2638.367
7975,1244.3052
7976,2593.1836
7977,2.6317916
7978,2007.4795
7979,726.74304
7980,1257.183
7981,1922.618
7982,872.211
7983,1785.8552
7984,687.13617
7985,2347.1382
7986,2594.6367
7987,2426.4248
7988,2601.489
7989,2021.3928
7990,2664.4712
7991,2544.1938
7992,810.87604
7993,2074.7866
7994,1071.7981
7995,1877.9169
7996,2409.816
7997,2899.341
7998,2518.285
7999,513.085
8000,349.00668
8001,1514.9526
8002,2346.4092
8003,2148.765
8004,1260.5319
8005,1634.4714
8006,1258.0249
8007,2347.7678
8008,1191.8204
8009,2292.7024
8010,1759.8414
8011,989.971
8012,1388.233
8013,756.7602
8014,565.84204
8015,1516.46
8016,512.30554
8017,2050.0872
8018,1608.1594
8019,286.48392
8020,1212.2815
8021,698.1904
8022,2521.5242
8023,627.31964
8024,2505.2344
8025,698.28424
8026,2026.8433
8027,1891.1938
8028,1082.4568
8029,2631.5906
8030,1944.9679
8031,2501.1519
8032,2477.7783
8033,447.344
8034,2618.7717
8035,2168.3782
8036,2103.7793
8037,746.63196
8038,1395.4016
8039,4965.678
8040,2384.0427
8041,2444.4683
8042,2343.7256
8043,2019.9993
8044,1846.7979
8045,2456.2417
8046,662.7461
8047,2271.755
8048,2465.1082
8049,1448.8225
8050,1213.269
8051,2343.471
8052,2581.2642
8053,2576.527
8054,1468.5083
8055,2503.0442
8056,1208.3159
8057,1205.9951
8058,2187.2996
8059,2465.0142
8060,793.4362
8061,2358.5483
8062,732.966
8063,662.7444
8064,1921.0198
8065,2470.21
8066,2069.0178
8067,544.80707
8068,1626.7544
8069,1705.7937
8070,2477.9937
8071,2142.158
8072,2.6317916
8073,1693.5608
8074,1321.4845
8075,2.6317916
8076,769.2514
8077,2472.4912
8078,2172.965
8079,2092.1558
8080,845.76495
8081,2288.553
8082,2031.1653
8083,2818.4731
8084,2483.5933
8085,1528.8622
8086,1103.9088
8087,1957.4939
8088,2511.7107
8089,587.0739
8090,1023.71515
8091,994.7105
8092,2708.9458
8093,2269.1418
8094,1412.5916
8095,2204.982
8096,386.6
8097,1271.435
8098,2562.4683
8099,2688.9614
8100,2523.4492
8101,2232.7468
8102,103.58565
8103,1048.3153
8104,1378.2393
8105,2365.366
8106,1741.8032
8107,1885.3931
8108,2190.4941
8109,1801.9404
8110,1043.47
8111,2019.6023
8112,2454.2866
8113,2578.2124
8114,2164.2854
8115,1849.2982
8116,1914.1855
8117,1540.7634
8118,1716.3406
8119,236.76294
8120,2355.6475
8121,1768.5142
8122,2.6317916
8123,2174.3352
8124,2118.7485
8125,2780.1545
8126,1055.243
8127,1307.8427
8128,494.64682
8129,1175.2762
8130,2499.7117
8131,352.16135
8132,2418.1838
8133,2230.227
8134,1529.5588
8135,2304.9294
8136,2137.861
8137,585.004
8138,690.37256
8139,2248.5647
8140,590.0364
8141,520.3724
8142,1477.1027
8143,2.6317916
8144,1187.6533
8145,2314.4019
8146,1455.7113
8147,868.40765
8148,286.0415
8149,1094.6813
8150,2427.2715
8151,1345.1556
8152,431.1871
8153,2345.3872
8154,2599.3994
8155,1973.9457
8156,1208.836
8157,553.55096
8158,841.40594
8159,1381.7827
8160,2734.9534
8161,1610.3003
8162,2752.3577
8163,2485.1885
8164,2580.7197
8165,459.14938
8166,2402.286
8167,1730.2194
8168,2355.032
8169,822.2719
8170,1575.2681
8171,2010.1628
8172,2678.4182
8173,2233.7832
8174,1801.009
8175,1185.9888
8176,1804.888
8177,2.6317916
8178,2017.1755
8179,2603.228
8180,2558.6248
8181,1978.9822
8182,2461.998
8183,1953.2039
8184,1405.4929
8185,1116.0913
